retweetCount,quoteCount,replyCount,retweetedTweet,date,user,text,lang,likeCount,id,cleaned_text
0,0,0,False,2024-07-21,"{'id': 495138804, 'id_str': '495138804', 'url': 'https://twitter.com/Dennis Thomas 🏴\U000e0067\U000e0062\U000e0077\U000e006c\U000e0073\U000e007f', 'username': 'Dennis Thomas 🏴\U000e0067\U000e0062\U000e0077\U000e006c\U000e0073\U000e007f', 'rawDescription': 'Retired Senior Psychiatric Nurse. Press Officer, Club Historian,Life  Member, Chairman @ Maesteg RFC #7777', 'created': datetime.datetime(2012, 2, 17, 16, 55, 40, tzinfo=datetime.timezone.utc), 'followersCount': 515, 'friendsCount': 783, 'statusesCount': 75970, 'favouritesCount': 38843, 'listedCount': 7, 'mediaCount': 1548, 'location': 'Maesteg', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/574838838129991680/m05QhtEQ_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@realDonaldTrump - of course I am a Kamala Harris fan - she's the real deal @GOP @EliseStefanik @OccupyDemocrats @VP @CNN,en,0.0,1815132153484660777,@USER - of course I am a Kamala Harris fan - she's the real deal @USER @USER @USER @USER @USER
0,0,0,False,2024-07-21,"{'id': 1630566553937760256, 'id_str': '1630566553937760256', 'url': 'https://twitter.com/Scott Herberg', 'username': 'Scott Herberg', 'rawDescription': '', 'created': datetime.datetime(2023, 2, 28, 13, 52, 53, tzinfo=datetime.timezone.utc), 'followersCount': 74, 'friendsCount': 60, 'statusesCount': 1550, 'favouritesCount': 51, 'listedCount': 0, 'mediaCount': 25, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@krassenstein So the party that’s supposed to protect democracy, kicked out the only viable candidate that primaried Biden (RFK, Jr), now they are just gonna shove Harris down our throats as the democrats nominee, how is that in anyway possible in a democracy?",en,0.0,1815132153455276303,"@USER So the party thats supposed to protect democracy, kicked out the only viable candidate that primaried Biden (RFK, Jr), now they are just gonna shove Harris down our throats as the democrats nominee, how is that in anyway possible in a democracy?"
0,0,0,False,2024-07-21,"{'id': 1176600654648926210, 'id_str': '1176600654648926210', 'url': 'https://twitter.com/keith', 'username': 'keith', 'rawDescription': '', 'created': datetime.datetime(2019, 9, 24, 20, 53, 59, tzinfo=datetime.timezone.utc), 'followersCount': 34, 'friendsCount': 19, 'statusesCount': 262, 'favouritesCount': 783, 'listedCount': 0, 'mediaCount': 1, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@_wake_up_USA The little Guppy is a crook and gained gain by supporting Biden and insider trading along with multiple democrats m, they all need to be held accountable.",en,0.0,1815132153430118902,"@USER The little Guppy is a crook and gained gain by supporting Biden and insider trading along with multiple democrats m, they all need to be held accountable."
0,0,0,False,2024-07-21,"{'id': 1552689707271733260, 'id_str': '1552689707271733260', 'url': 'https://twitter.com/Arabella', 'username': 'Arabella', 'rawDescription': 'Just a Biracial woman with my own independent opinions. 🇺🇸IMO #🟦🎗️Im a political policy analyst and statistician.🐝🐝🐝🐝', 'created': datetime.datetime(2022, 7, 28, 16, 18, 19, tzinfo=datetime.timezone.utc), 'followersCount': 7821, 'friendsCount': 968, 'statusesCount': 98485, 'favouritesCount': 354518, 'listedCount': 9, 'mediaCount': 2313, 'location': 'Earth', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1820651303002894336/Nmj7OlA3_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@elonmusk Where is the Presidential Seal on this? Is there a photo of Biden signing this?,en,1.0,1815132153271005201,@USER Where is the Presidential Seal on this? Is there a photo of Biden signing this?
0,0,0,False,2024-07-21,"{'id': 1762479263792447489, 'id_str': '1762479263792447489', 'url': 'https://twitter.com/Mad as Hell', 'username': 'Mad as Hell', 'rawDescription': 'Gay Democrat in Tennessee 🏳️\u200d🌈 God help me.', 'created': datetime.datetime(2024, 2, 27, 14, 6, 35, tzinfo=datetime.timezone.utc), 'followersCount': 123, 'friendsCount': 288, 'statusesCount': 1571, 'favouritesCount': 380, 'listedCount': 0, 'mediaCount': 24, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1762479790634721280/uWAgtwMh_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@BettyBowers This remarkable turn of events will bring a tremendous amount of energy to this election! Biden has done an unprecedented amount work and progress to the country.  His willingness to step aside shows his commitment to democracy.  History will forever love this man!,en,2.0,1815132152801194210,@USER This remarkable turn of events will bring a tremendous amount of energy to this election! Biden has done an unprecedented amount work and progress to the country. His willingness to step aside shows his commitment to democracy. History will forever love this man!
0,0,0,False,2024-07-21,"{'id': 734541515385655297, 'id_str': '734541515385655297', 'url': ""https://twitter.com/Elisabeth D'Armiento"", 'username': ""Elisabeth D'Armiento"", 'rawDescription': 'Everyone is being too loud, need to calm down Say it on the street it’s a knock out, say it with a tweet it’s a cop out. I am talking to you extremists', 'created': datetime.datetime(2016, 5, 23, 0, 28, 39, tzinfo=datetime.timezone.utc), 'followersCount': 7628, 'friendsCount': 6464, 'statusesCount': 83508, 'favouritesCount': 23628, 'listedCount': 40, 'mediaCount': 3122, 'location': 'USA ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1734620461173002240/JZseJP0R_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",Nobody said that. You’re just mad because they have a candidate that would wipe the floor with Trumps hair. Biden has done a great job. You look petty &amp; stupid trashing the leader of the free world. Especially when you’re candidate supporters dictators,en,0.0,1815132152750649738,Nobody said that. Youre just mad because they have a candidate that would wipe the floor with Trumps hair. Biden has done a great job. You look petty &amp; stupid trashing the leader of the free world. Especially when youre candidate supporters dictators
0,0,0,False,2024-07-21,"{'id': 1505768140470304768, 'id_str': '1505768140470304768', 'url': 'https://twitter.com/the jussy', 'username': 'the jussy', 'rawDescription': 'the jussy', 'created': datetime.datetime(2022, 3, 21, 4, 48, 2, tzinfo=datetime.timezone.utc), 'followersCount': 67, 'friendsCount': 39, 'statusesCount': 1183, 'favouritesCount': 1164, 'listedCount': 0, 'mediaCount': 22, 'location': 'pushin 🅿️', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1505768451889008640/UlSzEkQW_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@RGIII Kamala didn’t even come close to winning the primary’s she was only VP because Biden wanted a woke agenda in office. There would be way better democratic options but I hope Hilary Clinton ain’t one of them. I just want trump back in office,en,0.0,1815132152469864486,@USER Kamala didnt even come close to winning the primarys she was only VP because Biden wanted a woke agenda in office. There would be way better democratic options but I hope Hilary Clinton aint one of them. I just want trump back in office
0,0,0,False,2024-07-21,"{'id': 876468942562263040, 'id_str': '876468942562263040', 'url': 'https://twitter.com/AnonymousB7', 'username': 'AnonymousB7', 'rawDescription': ""I'm actually not that funny. I'm really mean but people think I'm joking 😏"", 'created': datetime.datetime(2017, 6, 18, 15, 57, 34, tzinfo=datetime.timezone.utc), 'followersCount': 28, 'friendsCount': 75, 'statusesCount': 2525, 'favouritesCount': 4, 'listedCount': 0, 'mediaCount': 6, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/883777599847235584/pZUf4aGm_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@BarackObama How bout Obama and Biden leave hand in hand. The puppet with his puppet master.,en,0.0,1815132152390099403,@USER How bout Obama and Biden leave hand in hand. The puppet with his puppet master.
0,0,0,False,2024-07-21,"{'id': 822851984118034432, 'id_str': '822851984118034432', 'url': 'https://twitter.com/Burnt Taters 🦊', 'username': 'Burnt Taters 🦊', 'rawDescription': 'Owner Model 3 since 3/18 future Cybertruck owner, You are free to use my material if you notify me.', 'created': datetime.datetime(2017, 1, 21, 17, 2, 55, tzinfo=datetime.timezone.utc), 'followersCount': 1555, 'friendsCount': 1369, 'statusesCount': 40907, 'favouritesCount': 371869, 'listedCount': 9, 'mediaCount': 1953, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1819782012947087360/8ZtetZUx_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",Donald Trump is to old!,en,0.0,1815132151983292734,Donald Trump is to old!
0,0,0,False,2024-07-21,"{'id': 1584263168418844672, 'id_str': '1584263168418844672', 'url': 'https://twitter.com/The Big Easy Conservative', 'username': 'The Big Easy Conservative', 'rawDescription': 'Advancing the Conservative Agenda throughout Southeast Louisiana', 'created': datetime.datetime(2022, 10, 23, 19, 19, 58, tzinfo=datetime.timezone.utc), 'followersCount': 1075, 'friendsCount': 1034, 'statusesCount': 11309, 'favouritesCount': 22700, 'listedCount': 12, 'mediaCount': 1450, 'location': 'New Orleans and Southeast LA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1584379417861754880/NzteWuHC_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","VIVEK PROVEN 100% CORRECT

They all mocked him...
but who's laughing now?",en,0.0,1815132151903326256,VIVEK PROVEN 100% CORRECT They all mocked him... but who's laughing now?
0,0,5,False,2024-07-21,"{'id': 111385858, 'id_str': '111385858', 'url': 'https://twitter.com/KOTA Territory News', 'username': 'KOTA Territory News', 'rawDescription': 'Coverage You Can Count On. KOTA Territory News has been the West River news leader for more than 50 years.', 'created': datetime.datetime(2010, 2, 4, 18, 58, 9, tzinfo=datetime.timezone.utc), 'followersCount': 14889, 'friendsCount': 308, 'statusesCount': 95778, 'favouritesCount': 964, 'listedCount': 254, 'mediaCount': 5255, 'location': 'Rapid City, SD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/553647461323915264/w_6QctwN_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",What happens next: Joe Biden wants to pass the baton to Kamala Harris. Here’s how that might work https://t.co/DB2zL9AtBQ,en,0.0,1815132151664230523,What happens next: Joe Biden wants to pass the baton to Kamala Harris. Heres how that might work HTTPURL
0,0,1,False,2024-07-21,"{'id': 1682255915112595457, 'id_str': '1682255915112595457', 'url': 'https://twitter.com/🇺🇸MAKE AMERICA HOPEFUL AGAIN🇺🇸', 'username': '🇺🇸MAKE AMERICA HOPEFUL AGAIN🇺🇸', 'rawDescription': '🚫DM-Block this account if you are upset that the shooters failed to assassinate President Donald J. Trump on 7/13 and 9/15. GOD BLESS THE USA 🇺🇸 LGB✂️TQ+', 'created': datetime.datetime(2023, 7, 21, 5, 7, 57, tzinfo=datetime.timezone.utc), 'followersCount': 343, 'friendsCount': 277, 'statusesCount': 10667, 'favouritesCount': 25313, 'listedCount': 1, 'mediaCount': 176, 'location': 'Larryville, PA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1837180468979961856/us6dJxcc_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",‼️‼️‼️🚨 READ THIS THREAD 🧵🚨‼️‼️‼️ #MAGA #Trump2024 #FightFightFight #AttemptedAssassination,en,0.0,1815132151622365380,READ THIS THREAD MAGA Trump 2024 Fight Fight Fight Attempted Assassination
0,0,0,False,2024-07-21,"{'id': 43061708, 'id_str': '43061708', 'url': 'https://twitter.com/Benjamin Danard 🇺🇦', 'username': 'Benjamin Danard 🇺🇦', 'rawDescription': '', 'created': datetime.datetime(2009, 5, 28, 6, 31, 7, tzinfo=datetime.timezone.utc), 'followersCount': 310, 'friendsCount': 85, 'statusesCount': 37053, 'favouritesCount': 28829, 'listedCount': 5, 'mediaCount': 1629, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1740541051100692480/h8MtAFOU_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@IRHotTakes @zenpundit I don't even think Kamala is that bad of a politician. Her main weakness was debating but with this setup she's going to have to debate Donald Trump twice. A man who is barely coherent.,en,0.0,1815132151505203313,@USER @USER I don't even think Kamala is that bad of a politician. Her main weakness was debating but with this setup she's going to have to debate Donald Trump twice. A man who is barely coherent.
0,0,0,False,2024-07-21,"{'id': 1500941488980697096, 'id_str': '1500941488980697096', 'url': 'https://twitter.com/Joshua Wild', 'username': 'Joshua Wild', 'rawDescription': 'Old enough to know better. Young enough to not act my age.', 'created': datetime.datetime(2022, 3, 7, 21, 8, 43, tzinfo=datetime.timezone.utc), 'followersCount': 987, 'friendsCount': 847, 'statusesCount': 54842, 'favouritesCount': 53071, 'listedCount': 10, 'mediaCount': 3774, 'location': 'New Hampshire', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1559716694356000770/RWLZBLqk_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@roaming_rn You people are idiots, he is not resigning as president, which would be an official act.

Candidate Biden is not going to run for reelection , which is a personal matter.",en,0.0,1815132151437795691,"@USER You people are idiots, he is not resigning as president, which would be an official act. Candidate Biden is not going to run for reelection , which is a personal matter."
0,0,0,False,2024-07-21,"{'id': 3152644679, 'id_str': '3152644679', 'url': 'https://twitter.com/Detroit News: Nation', 'username': 'Detroit News: Nation', 'rawDescription': '', 'created': datetime.datetime(2015, 4, 9, 20, 7, 27, tzinfo=datetime.timezone.utc), 'followersCount': 1080, 'friendsCount': 37, 'statusesCount': 50522, 'favouritesCount': 5, 'listedCount': 36, 'mediaCount': 10990, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/593397673236963329/GJr35NIU_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","Michigan residents react to Biden's dropping out of race, backing Harris for president https://t.co/kCtT0RSwPo",en,0.0,1815132151186100230,"Michigan residents react to Biden's dropping out of race, backing Harris for president HTTPURL"
0,0,1,False,2024-07-21,"{'id': 2991883060, 'id_str': '2991883060', 'url': 'https://twitter.com/Polish Fella 🦈 | FreeTwerker 🦈🦈🦈🦈🦈🦈🦈🦈🦈🦈', 'username': 'Polish Fella 🦈 | FreeTwerker 🦈🦈🦈🦈🦈🦈🦈🦈🦈🦈', 'rawDescription': 'Russia is just a remains of Kyiv founded city (Moscow) in that was conquered by Mongols (1283) that has been living by their ways since.', 'created': datetime.datetime(2015, 1, 22, 11, 26, 3, tzinfo=datetime.timezone.utc), 'followersCount': 2495, 'friendsCount': 2654, 'statusesCount': 12848, 'favouritesCount': 25077, 'listedCount': 1, 'mediaCount': 2825, 'location': 'Langley, Virginia', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1818709659638812673/exPQTOvC_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@exileoftza Biden lost the debate, I seen Kamala talk in the past, she'll wipe the floor with trump and his petty lies.",en,4.0,1815132151089938472,"@USER Biden lost the debate, I seen Kamala talk in the past, she'll wipe the floor with trump and his petty lies."
